Date,Close,Volume,SMA_10,EMA_10,nav
17-11-2022,18343.90039,200500,244.73694,244.3154881,242.3345
18-11-2022,18307.65039,198800,245.48319,244.7557077,242.4215
19-11-2022,18333.91906,246958.8235,245.3287338,244.8721608,242.62715
20-11-2022,18363.44704,245682.3529,245.9746,245.3710521,242.949
21-11-2022,18159.94922,213800,246.2458,245.2744205,241.8144
22-11-2022,18244.19922,177700,247.11715,246.0433139,242.2446
23-11-2022,18267.25,178800,247.85979,246.8874725,243.3676
24-11-2022,18484.09961,204000,248.43637,247.6696664,245.1696
25-11-2022,18512.75,205900,248.93819,248.2252368,246.5076
26-11-2022,18408.88287,238171.4286,248.3233338,247.6023312,245.326675
27-11-2022,18410.41713,233534.2857,248.7758,248.1080325,246.3245
28-11-2022,18562.75,206500,249.12564,248.6069338,247.3086
29-11-2022,18618.05078,195300,249.28657,248.8954525,247.4523
30-11-2022,18758.34961,345600,249.57716,249.216153,248.7487
01-12-2022,18812.5,325000,249.86553,249.3200314,249.797
02-12-2022,18696.09961,254400,249.85131,249.2140384,250.0476
03-12-2022,18399.71858,226151.4286,249.4790288,248.9320014,249.0858125
04-12-2022,18392.01807,225255.5556,249.4324863,248.8978211,249.4457125
05-12-2022,18701.05078,288400,249.57431,249.0288025,250.5279
06-12-2022,18642.75,217800,249.37066,248.6956698,249.671
07-12-2022,18560.5,200500,249.18105,248.4789297,249.1334
08-12-2022,18609.34961,202800,248.7533,248.3334919,250.1878
09-12-2022,18496.59961,215800,248.02334,247.9214234,248.3821
10-12-2022,18388.19173,216763.8889,247.9091063,248.1010716,249.8513375
11-12-2022,18378.1792,216327.7778,247.2790512,247.7121236,249.7422
12-12-2022,18497.15039,193900,246.87727,247.8190508,248.9179
13-12-2022,18608,187600,246.11282,247.5748621,250.3582
14-12-2022,18660.30078,208000,245.3801,246.9563426,251.6324
15-12-2022,18414.90039,183100,244.53387,245.9172187,249.6548
16-12-2022,18269,277700,243.93567,245.0866451,247.2776
17-12-2022,18340.5625,222333.3333,244.6269738,245.5657548,248.6203875
18-12-2022,18330.88194,224616.6667,244.1611725,244.8869475,247.866675
19-12-2022,18420.44922,154800,243.62245,244.5997662,248.4914
20-12-2022,18385.30078,169000,243.35513,243.7349587,247.7749
21-12-2022,18199.09961,187600,243.19848,242.8371939,244.8559
22-12-2022,18127.34961,195700,243.15086,242.3885926,242.8882
23-12-2022,17806.80078,221500,243.3024,242.2775687,236.9214
24-12-2022,18273.55138,227800,243.6326062,243.4277883,243.5507875
25-12-2022,18260.97635,229480.5556,243.7199438,243.4004552,242.9484625
26-12-2022,18014.59961,176700,243.89027,243.4678284,241.2734
27-12-2022,18132.30078,214300,244.25795,243.9554792,243.031
28-12-2022,18122.5,193900,244.28331,244.160919,243.1701
29-12-2022,18191,281100,244.32115,244.381101,243.6728
30-12-2022,18105.30078,192000,244.24418,244.5385013,244.1454
31-12-2022,18188.875,220619.4444,244.1527613,244.1801141,243.962375
01-01-2023,18168.01942,221713.8889,244.1764213,244.2285006,244.35365
02-01-2023,18197.44922,256100,244.23041,244.6258571,245.8182
03-01-2023,18232.55078,208700,244.07335,244.360892,246.2084
04-01-2023,18042.94922,235200,243.92147,243.9503347,244.3797
05-01-2023,17992.15039,269900,244.07955,243.8549201,244.4036
06-01-2023,17859.44922,238200,244.23122,243.7329913,242.8001
07-01-2023,18080.01568,242162.8571,244.3388938,243.9991115,244.4241625
08-01-2023,18051.68142,251457.1429,244.4216863,243.9046557,244.059775
09-01-2023,18101.19922,257200,244.50985,243.9403005,244.9502
10-01-2023,17914.15039,283300,244.7129,243.7158783,243.2846
11-01-2023,17895.69922,259900,244.9524,243.811718,243.5485
12-01-2023,17858.19922,227800,244.89275,243.8702109,242.9031
13-01-2023,17956.59961,256700,244.49137,244.0851244,244.0077
14-01-2023,17971.27857,272242.8571,244.2382313,243.9409973,244.198975
15-01-2023,17956.60424,275728.5714,243.9456113,243.883669,244.3202375
16-01-2023,17894.84961,206200,243.92117,244.1023298,244.2476
17-01-2023,18053.30078,219100,243.51436,244.0700475,244.6896
18-01-2023,18165.34961,255800,242.91105,243.9323692,245.9605
19-01-2023,18107.84961,237800,242.16889,243.4816735,245.9203
20-01-2023,18027.65039,237200,241.59971,242.9397565,245.5864
21-01-2023,17936.68566,281077.1429,241.9455112,242.819437,245.2520875
22-01-2023,17933.35848,281505.7143,241.6632743,242.6361666,245.3955857
23-01-2023,18118.55078,202500,241.07684,242.3516135,246.9807
24-01-2023,18118.30078,216900,240.39425,241.3229276,245.6796
25-01-2023,17891.94922,257200,239.97782,240.3547782,242.952
26-01-2023,17918.49397,283058.8235,240.295526,240.7563917,242.56146
27-01-2023,17604.34961,476300,239.85177,239.7776178,238.8893
